,feature,permutation_importance,single_feature_impact,mutual_information_importance,combined_importance,vif
0,new_cases,0.318269981614379,0.983368204985314,3.3500305370273926,1.5505562412090288,inf
1,new_cases_per_million,0.24463899154186874,0.9833682049869701,3.3482268115520153,1.5254113360269514,inf
2,total_cases,0.0008378502352443862,0.9991116606773608,3.4432042629018964,1.4810512579381674,inf
3,total_cases_per_million,0.0010840703930538708,0.9991195389693266,3.4409107929812763,1.4803714674478856,inf
4,total_deaths,0.0014024362732292905,0.9990710861953318,3.4087816341404764,1.4697517188696791,inf
5,total_deaths_per_million,0.0017441941238553805,0.9990608503778625,3.4055528508694306,1.4687859651237163,inf
6,people_vaccinated,0.0007429394575848125,0.9284001420670555,2.819028002181511,1.2493903612353836,inf
7,people_vaccinated_per_hundred,0.0017079731515580398,0.9283985138493723,2.8041946615485567,1.2447670495164955,inf
8,total_tests,0.0015012627108352606,0.9991087031746161,2.5899368043585533,1.1968489234146682,245.78193092781234
9,total_vaccinations,0.0010120140004718392,0.9283245422081818,2.6505910994340667,1.1933092185475733,2000.7814707992688
10,people_fully_vaccinated_per_hundred,0.001138120189099645,0.9255071005890791,2.6219727246748343,1.1828726484843377,inf
11,people_fully_vaccinated,0.0017768360866851963,0.9255081463566278,2.6146438589827676,1.180642947142027,inf
12,stringency_index,0.2716539671520434,0.6790216168775918,1.8784057768392532,0.9430271202896295,4.334233657369966
13,tests_per_case,0.03620371933576707,0.9004943600220446,1.752344636753047,0.8963475720369529,1.9677620841313745
14,new_people_vaccinated,0.013887328319033453,0.8258349459722099,1.2452063506264182,0.6949762083058871,3.494177245883898
15,new_tests,0.021106563591977844,0.9088072076140564,1.1477582047317885,0.6925573253126075,4.235200733228362
