,feature,permutation_importance,single_feature_impact,mutual_information_importance,combined_importance,vif
0,new_cases,0.311459669984573,0.983368204985314,3.3442200111568208,1.5463492953755693,inf
1,new_cases_per_million,0.26541490053366507,0.9833682049869701,3.344218179967878,1.531000428496171,inf
2,total_cases_per_million,0.0008970625318367676,0.9991195389693266,3.444259024627946,1.4814252087097033,inf
3,total_cases,0.0012374504351711612,0.9991116606773608,3.441665853037209,1.4806716547165804,inf
4,total_deaths_per_million,0.0008432488181318476,0.9990608503778625,3.4117768549381378,1.4705603180447107,inf
5,total_deaths,0.0010122655093417032,0.9990710861953318,3.4052630343936974,1.4684487953661236,inf
6,people_vaccinated,0.0019656450194696527,0.9284001420670555,2.8202833954491253,1.25021639417855,inf
7,people_vaccinated_per_hundred,0.0017310248125609329,0.9283985138493723,2.8046685578376005,1.244932698833178,inf
8,total_tests,0.001559642840975406,0.9991087031746161,2.596104390454713,1.1989242454901015,245.78193092781234
9,total_vaccinations,0.0017169574878353577,0.9283245422081818,2.652309150669507,1.1941168834551747,2000.7814707992688
10,people_fully_vaccinated_per_hundred,0.0017521941740243241,0.9255071005890791,2.6200046237885233,1.1824213061838755,813.6062913945758
11,stringency_index,0.26985717802582093,0.6790216168775918,1.8854715417261958,0.9447834455432028,4.334233657369964
12,tests_per_case,0.035917942557591356,0.9004943600220446,1.7476069506268597,0.8946730844021653,1.9677620841313745
13,new_people_vaccinated,0.013238417268500214,0.8258349459722099,1.2464265106307035,0.6951666246238045,3.494177245883901
14,new_tests,0.021420128322338083,0.9088072076140564,1.1282846922856842,0.6861706760740263,4.235200733228364
