,feature,permutation_importance,single_feature_impact,mutual_information_importance,combined_importance,vif
0,new_cases_per_million,0.3220052756574229,0.9833682049869701,3.3507164524537907,1.5520299776993944,inf
1,new_cases,0.26501063497694977,0.983368204985314,3.3492652714414364,1.5325480371345668,inf
2,total_cases_per_million,0.0024052404411111896,0.9991195389693266,3.447067930874681,1.4828642367617064,inf
3,total_cases,0.0016806927528006054,0.9991116606773608,3.444619013620571,1.481803789016911,inf
4,total_deaths_per_million,0.0026274961495985185,0.9990608503778625,3.4073548923554307,1.4696810796276305,inf
5,total_deaths,0.001749249243947304,0.9990710861953318,3.404726800521974,1.4685157119870844,inf
6,people_vaccinated,0.004078811045467634,0.9284001420670555,2.812152903108148,1.2482106187402238,inf
7,people_vaccinated_per_hundred,0.002637616165137513,0.9283985138493723,2.8003983499067915,1.2438114933071003,inf
8,stringency_index,0.2830692770003226,0.6790216168775918,1.8882976259774065,0.9501295066184402,4.121271184622439
9,tests_per_case,0.03245973559949109,0.9004943600220446,1.751038129669328,0.8946640750969546,1.4817426145161674
10,new_people_vaccinated,0.0136115625805048,0.8258349459722099,1.2485463169384183,0.6959976084970444,2.708959756208183
11,new_tests,0.020431060261882572,0.9088072076140564,1.135648329512314,0.688295532462751,4.155979114455216
