,feature,permutation_importance,single_feature_impact,mutual_information_importance,combined_importance,vif
0,new_cases_per_million,0.3319080677079723,0.9833682049869701,3.3425429124145305,1.5526063950364908,inf
1,new_cases,0.2664071187422109,0.983368204985314,3.3408421708888874,1.5302058315388039,9007199254740992.0
2,total_cases_per_million,0.0005096978767628712,0.9991195389693266,3.4495766612905965,1.4830686327122287,inf
3,total_cases,0.000574293358527278,0.9991116606773608,3.440935187416437,1.4802070471507751,inf
4,total_deaths,0.0004349558326808056,0.9990710861953318,3.409818644564892,1.4697748955309684,inf
5,total_deaths_per_million,0.0011773210559401504,0.9990608503778625,3.4026424677881213,1.4676268797406413,inf
6,people_vaccinated,0.001746351512949218,0.9284001420670555,2.81218751396731,1.2474446691824381,inf
7,people_vaccinated_per_hundred,0.0015606590882796477,0.9283985138493723,2.805486297748105,1.2451484902285856,inf
8,total_tests,0.0006041228530133003,0.9991087031746161,2.586408158304187,1.1953736614439388,245.81384446226875
9,total_vaccinations,0.0015317832401529952,0.9283245422081818,2.651767675806625,1.1938746670849867,2005.8489107515454
10,people_fully_vaccinated_per_hundred,0.0011117460656833833,0.9255071005890791,2.6153879001432125,1.180668915599325,inf
11,people_fully_vaccinated,0.0018232940775592787,0.9255081463566278,2.6046362780460206,1.1773225728267358,inf
12,stringency_index,0.24802298595277422,0.6790216168775918,1.8752808643201453,0.9341084890501704,4.361253454183798
13,tests_per_case,0.028714258345503275,0.9004943600220446,1.7453533955792473,0.8915206713155984,1.9679126475063848
14,new_people_vaccinated_smoothed,0.013861751923075039,0.8196261873686481,1.6111210179050444,0.8148696523989226,12.36489409611106
15,new_people_vaccinated,0.006022892857594076,0.8258349459722099,1.2559403673077547,0.6959327353791863,7.037121960640493
16,new_tests,0.02307728958070756,0.9088072076140564,1.131310574840822,0.6877316906785286,4.2359041336730705
