,feature,permutation_importance,single_feature_impact,mutual_information_importance,combined_importance,vif
0,new_cases,1.2033760721803817,0.81516074264616,0.37391183296663666,0.797482882597726,1.2107577424007756
1,new_tests,0.04718734402670566,0.7782700196590748,0.1109919349670303,0.3121497662176036,84.23212545811555
2,new_deaths_smoothed,0.3923086647029435,0.21784599025240947,0.28685400012516205,0.2990028850268383,16.084003681161125
3,new_tests_smoothed,0.017718133599343776,0.7626277851819646,0.07262701812590322,0.2843243123024039,178.06851407917753
4,total_tests_per_thousand,0.0009463422877619143,0.7581014236608199,0.05438752284400472,0.27114509626419553,56507959715.308266
5,total_tests,0.001050371263745431,0.7576887954171929,0.04949891338525081,0.26941269335539636,56507959715.308266
6,tests_per_case,0.008519372413751714,0.653180007689214,0.028383978139559396,0.2300277860808417,9.38155411513681
7,new_vaccinations,0.027779890692833355,0.4842077819416658,0.04354950899665955,0.18517906054371958,11.464162333397502
8,people_fully_vaccinated,0.00198787186240148,0.4802545039970899,0.06395069434171763,0.18206435673373633,328653721.7136638
9,total_vaccinations,0.0008102282363242174,0.48449361269912594,0.05992232506644779,0.181742055333966,2164377365.3333845
10,total_vaccinations_per_hundred,0.0019536081339230904,0.48438094660441455,0.054656448859635276,0.18033033453265765,1893800103.2223308
11,new_people_vaccinated_smoothed,0.011137318739490022,0.4904262018369139,0.03877408768462587,0.18011253608700992,19.30298787299439
12,new_vaccinations_smoothed,0.005202652915313144,0.4861075162823302,0.04226249689390649,0.17785755536384995,52726711.5153673
13,people_fully_vaccinated_per_hundred,0.0011393984275060998,0.4673864681791413,0.05877500104870048,0.17576695588511596,273503129.7072422
14,people_vaccinated,0.0022192200913649708,0.4861923243916526,0.03499191052408168,0.17446781833569977,733289598.1048862
15,people_vaccinated_per_hundred,0.0026489380984140885,0.47161755339570655,0.044873989014098115,0.1730468268360729,651088494.7351326
16,new_vaccinations_smoothed_per_million,0.006815274387707326,0.446295688385005,0.04038196129843463,0.164497641357049,52718458.78786288
17,stringency_index,0.005150338899879503,0.38929940333443747,0.07049156523785971,0.15498043582405888,36.00988038384381
18,new_cases_smoothed,0.023068631583260335,0.26147638201955403,0.10547915277293551,0.1300080554585833,87916286.09160659
19,new_cases_smoothed_per_million,0.012862785755120032,0.25662777838474793,0.10894873365590296,0.1261464325985903,87908489.0310551
20,reproduction_rate,0.05750252933567161,0.2131117228625664,0.049715322655309535,0.10677652495118252,44.75676460508154
21,total_deaths,0.0014400147168097677,0.21844505826969463,0.07246489114643495,0.09744998804431311,13333292755.655447
22,total_deaths_per_million,0.0013220480604262176,0.2184427800469564,0.06539132365070888,0.0950520505860305,13334042810.613989
23,total_cases,0.0037090630186446425,0.21850271458806625,0.05865915509929298,0.09362364423533463,82634855548082.5
24,total_cases_per_million,0.0015669760222567942,0.21850271459974313,0.042111455214865146,0.08739371527895502,82634855548082.5
25,total_boosters,0.0011103106243872452,0.12027792315010122,0.04758576103217216,0.05632466493555354,2640481.0254495097
