,feature,permutation_importance,single_feature_impact,mutual_information_importance,combined_importance,vif
0,new_cases,1.1931617313965528,0.81516074264616,0.379065558095121,0.7957960107126113,1.1146247068679525
1,new_deaths_smoothed,0.42291325276316494,0.21784599025240947,0.2721440179316552,0.3043010869824099,7.192631155760399
2,new_tests,0.039483710464932334,0.7782700196590748,0.051124103458994874,0.2896259445276674,78.50536708874148
3,total_tests_per_thousand,0.02148340026063735,0.7581014236608199,0.0859613072827532,0.2885153770680701,53809983061.855865
4,new_tests_smoothed,0.020479942540413566,0.7626277851819646,0.07868404989722322,0.28726392587320043,100.21938790244343
5,new_people_vaccinated_smoothed,0.33305877782490445,0.4904262018369139,0.02948939047986343,0.28432479004722727,10.060820050889445
6,total_tests,0.0261864866411728,0.7576887954171929,0.03843474278618153,0.2741033416148491,53809983061.855865
7,tests_per_case,0.02226286503330952,0.653180007689214,0.03538091740418725,0.23694126337557028,3.36604029368825
8,new_vaccinations_smoothed,0.06388357770255551,0.4861075162823302,0.05240505337657275,0.2007987157871528,8.292169196186306
9,stringency_index,0.007470608295085368,0.38929940333443747,0.10914749255148326,0.16863916806033538,5.4258189734884175
