,feature,permutation_importance,single_feature_impact,mutual_information_importance,combined_importance,vif
0,new_cases,1.2103204457075034,0.81516074264616,0.37217203512018404,0.7992177411579492,1.178558109188978
1,new_people_vaccinated_smoothed,0.4006845474359185,0.4904262018369139,0.03171286575500609,0.30760787167594617,11.073245394950844
2,new_deaths_smoothed,0.4022940951313833,0.21784599025240947,0.270259897913081,0.29679999443229127,7.793376522441894
3,new_tests,0.03951354924972572,0.7782700196590748,0.053932696527041024,0.2905720884786139,79.14496784593062
4,new_tests_smoothed,0.025316341911977312,0.7626277851819646,0.048830669397641024,0.278924932163861,118.59861745819941
5,total_tests_per_thousand,0.009119997893045784,0.7581014236608199,0.06552547194613823,0.2775822978333346,53861144858.82313
6,total_tests,0.01588524284896615,0.7576887954171929,0.04840051102352749,0.27399151642989555,53861466938.99379
7,tests_per_case,0.02688363683559698,0.653180007689214,0.03618892126483608,0.2387508552632157,4.523931779265067
8,new_vaccinations_smoothed,0.0783834165949843,0.4861075162823302,0.03402440331297907,0.19950511206343116,16.713636883017973
9,total_vaccinations,0.011704899029125549,0.48449361269912594,0.08900043937091784,0.19506631703305644,386.8488140309144
10,new_vaccinations,0.027038884745794987,0.4842077819416658,0.05660029776447839,0.18928232148397972,10.294034541906546
11,stringency_index,0.003439850041855519,0.38929940333443747,0.09361828843034026,0.1621191806022111,5.426749227048975
