,feature,permutation_importance,single_feature_impact,mutual_information_importance,combined_importance,vif
0,new_cases_per_million,0.32401838007257106,0.8084671526393201,0.38947798746415785,0.5073211733920163,70956.36907095177
1,new_cases,0.24807870243867797,0.8082388633358679,0.38594377176978556,0.4807537791814438,70952.17046096982
2,total_cases_per_million,0.10320761048526743,0.8090867517275648,0.08034377034018547,0.33087937751767255,809.4621951584704
3,new_deaths_smoothed,0.43866130467802755,0.21859187773111455,0.2649720981664423,0.30740842685852815,7.292619459536736
4,new_tests,0.06371582617236224,0.7797924436186815,0.051839209061022906,0.2984491596173556,18.840859864483292
5,total_tests,0.033079275338791556,0.7593993944725883,0.04914825900891717,0.2805423096067657,771.3671078165111
6,new_people_vaccinated_smoothed,0.20799135386481388,0.48527579630331497,0.03848817511170477,0.24391844175994457,7.350600648806007
7,tests_per_case,0.021206795083258467,0.649765240963124,0.026437943622407367,0.23246999322292997,3.21430485276709
8,new_vaccinations,0.024777818722647126,0.488193313912641,0.051791831329964566,0.1882543213217509,5.108238925906826
9,stringency_index,0.004069148723143634,0.38518295048796114,0.08515008560952086,0.1581340616068752,5.746657077627684
