,feature,permutation_importance,single_feature_impact,mutual_information_importance,combined_importance,vif
0,new_cases,1.2057186668710418,0.81516074264616,0.37695676919179055,0.7992787262363308,1.2084098714329288
1,new_deaths_smoothed,0.4018946915537055,0.21784599025240947,0.27799865799235945,0.29924644659949146,15.234602797799402
2,new_tests_smoothed,0.03940140412365969,0.7626277851819646,0.05686712143541861,0.2862987702470143,163.0181843462564
3,new_tests,0.03177418284043212,0.7782700196590748,0.048091318921221315,0.2860451738069094,82.59585926654479
4,total_tests_per_thousand,0.0017378918095726005,0.7581014236608199,0.07962064593572116,0.2798199871353712,56104939858.361
5,total_tests,0.0026057214723626877,0.7576887954171929,0.03969635300544461,0.26666362329833343,56104590388.50023
6,tests_per_case,0.010825733009432037,0.653180007689214,0.04326499933932304,0.2357569133459897,9.164886331500169
7,new_vaccinations,0.039794350078064755,0.4842077819416658,0.08035498051737022,0.20145237084570025,11.274219720242172
8,new_people_vaccinated_smoothed,0.039465866220431314,0.4904262018369139,0.03710131330794475,0.18899779378842999,17.925930823478566
9,total_vaccinations,0.003011511316292359,0.48449361269912594,0.06989913565002315,0.18580141988848045,1862805122.4127688
10,new_vaccinations_smoothed,0.0106617474210984,0.4861075162823302,0.04723282026950848,0.181334027990979,52502687.503053606
11,total_vaccinations_per_hundred,0.0005707182690919855,0.48438094660441455,0.056451584032991775,0.18046774963549947,1862938814.5048702
12,people_fully_vaccinated_per_hundred,0.0012602611639314753,0.4673864681791413,0.06111291663149121,0.176586548658188,272684448.15546817
13,people_vaccinated,0.0023574465332774743,0.4861923243916526,0.039827467402131056,0.17612574610902035,643375924.92554
14,people_vaccinated_per_hundred,0.0023988619009732036,0.47161755339570655,0.05314306765684673,0.17571982765117547,643485869.860201
15,people_fully_vaccinated,0.0014822588417620075,0.4802545039970899,0.03937380861790096,0.17370352381891763,272678487.9850953
16,new_vaccinations_smoothed_per_million,0.007679795354026164,0.446295688385005,0.02656952996056372,0.1601816712331983,52494266.42203255
17,stringency_index,0.01065757645571681,0.38929940333443747,0.06527371184653497,0.15507689721222975,6.316998461334344
18,new_cases_smoothed,0.06404776476172477,0.26147638201955403,0.09200954596519484,0.1391778975821579,87663979.62033229
19,new_cases_smoothed_per_million,0.04011767023565656,0.25662777838474793,0.10618204693326572,0.13430916518455674,87656717.75431816
20,total_deaths_per_million,0.0025510132778078674,0.2184427800469564,0.0803349500924071,0.10044291447239045,4443.532738604169
21,total_cases_per_million,0.0010497968012138203,0.21850271459974313,0.05945831368189314,0.09300360836095002,82634855548082.5
22,total_cases,0.0006346284312018335,0.21850271458806625,0.05220310480061041,0.0904468159399595,82634855548082.5
