,feature,permutation_importance,single_feature_impact,mutual_information_importance,combined_importance,vif
0,new_cases,1.2050667004086815,0.81516074264616,0.380911919898165,0.8003797876510022,1.1836320872882227
1,new_deaths_smoothed,0.4023337582274961,0.21784599025240947,0.2787727273645073,0.29965082528147097,8.100933429925158
2,new_tests,0.03526755681910263,0.7782700196590748,0.06541175885461037,0.29298311177759595,80.62422401578532
3,total_tests,0.004501834699525276,0.7576887954171929,0.07127607163116689,0.27782223391596167,55502352372.31409
4,new_tests_smoothed,0.016949153138447783,0.7626277851819646,0.045586834083996663,0.2750545908014697,123.9420183315227
5,total_tests_per_thousand,0.006774036499611924,0.7581014236608199,0.04758155676542852,0.27081900564195344,55502010368.98434
6,new_people_vaccinated_smoothed,0.26274174147339513,0.4904262018369139,0.05014532472334121,0.2677710893445501,15.419009140132824
7,tests_per_case,0.02056370365058875,0.653180007689214,0.05410563971694149,0.2426164503522481,7.042199551446415
8,total_vaccinations,0.009346113075233609,0.48449361269912594,0.0681492958041634,0.18732967385950763,1835704000.3972125
9,new_vaccinations_smoothed,0.023127491323327455,0.4861075162823302,0.052133412270709556,0.18712280662545575,29.330757223044177
10,total_vaccinations_per_hundred,0.0037885977258729662,0.48438094660441455,0.0683286137800172,0.18549938603676827,1835863016.8595212
11,new_vaccinations,0.024063418500712207,0.4842077819416658,0.04810045679783048,0.1854572190800695,10.458335762282905
12,people_vaccinated,0.009392289727939507,0.4861923243916526,0.0595177894312231,0.1850341345169384,632449336.6935654
13,people_vaccinated_per_hundred,0.005065866429649723,0.47161755339570655,0.06492051654558573,0.18053464545698064,632542385.2479935
14,people_fully_vaccinated,0.004795070634962362,0.4802545039970899,0.036076852215619404,0.1737088089492239,996.6628571957266
15,stringency_index,0.0028220325530604385,0.38929940333443747,0.11144848913509975,0.16785664167419923,5.583916067077502
