,feature,permutation_importance,single_feature_impact,mutual_information_importance,combined_importance,vif
0,new_cases,1.20479502317406,0.81516074264616,0.36536394976609055,0.7951065718621035,1.2081278846113361
1,new_deaths_smoothed,0.37966582612639815,0.21784599025240947,0.29934854354227536,0.29895345330702766,14.956845282027052
2,new_tests_smoothed,0.05158092962305141,0.7626277851819646,0.06413588208009635,0.29278153229503745,160.3167364601882
3,new_tests,0.04046516949895975,0.7782700196590748,0.05024639807173337,0.2896605290765893,81.30450744172862
4,total_tests,0.00486582241273994,0.7576887954171929,0.061141457194477944,0.2745653583414703,55797352702.71387
5,total_tests_per_thousand,0.0025885598189676617,0.7581014236608199,0.05029721143223398,0.2703290649706738,55797698355.537476
6,tests_per_case,0.00850799712857897,0.653180007689214,0.042329637847276835,0.2346725475550233,8.910572816094236
7,new_vaccinations,0.03957063278714503,0.4842077819416658,0.0494334561124079,0.19107062361373958,10.885404290183917
8,new_people_vaccinated_smoothed,0.04222132949575637,0.4904262018369139,0.033812431147609345,0.18881998749342654,17.513542703940864
9,people_fully_vaccinated,0.006975607660043415,0.4802545039970899,0.07800032572900228,0.18841014579537854,268660019.7051067
10,total_vaccinations,0.001282168592882793,0.48449361269912594,0.07720371862335984,0.18765983330512284,1860113024.0429814
11,total_vaccinations_per_hundred,0.0014221192555213147,0.48438094660441455,0.0711261993282335,0.18564308839605648,1860251324.5227194
12,people_vaccinated,0.0007598935201582613,0.4861923243916526,0.06310042060593624,0.1833508795059157,640096322.5045477
13,new_vaccinations_smoothed_per_million,0.011674997534288311,0.446295688385005,0.07427888110265357,0.17741652234064897,52113043.16262343
14,new_vaccinations_smoothed,0.010565795201636873,0.4861075162823302,0.03548315027880644,0.17738548725425782,52123317.06297185
15,people_vaccinated_per_hundred,0.003659058187036446,0.47161755339570655,0.047292663340706476,0.17418975830781647,640211201.3898389
16,people_fully_vaccinated_per_hundred,0.0007377786527108299,0.4673864681791413,0.043326332832009484,0.17048352655462054,268668209.6399968
17,stringency_index,0.011584764332211428,0.38929940333443747,0.0950527018188243,0.16531228982849108,5.760619296640928
18,new_cases_smoothed,0.053602295830743205,0.26147638201955403,0.12002090585525149,0.14503319456851624,87135097.12790607
19,new_cases_smoothed_per_million,0.03455033458326375,0.25662777838474793,0.1274168466689698,0.13953165321232716,87128525.22336279
20,total_deaths_per_million,0.0013161638684537236,0.2184427800469564,0.0825984488284055,0.10078579758127187,2265.1593062275365
