,feature,permutation_importance,single_feature_impact,mutual_information_importance,combined_importance,vif
0,new_cases,1.2019827652250137,0.81516074264616,0.36494572558249017,0.7940297444845545,1.1974671814409168
1,new_tests_smoothed,0.048425703906323704,0.7626277851819646,0.08366996441566332,0.2982411511679839,130.602470993854
2,new_deaths_smoothed,0.3917088871417474,0.21784599025240947,0.28081920358026835,0.2967913603248084,10.942261461088359
3,new_tests,0.03982546405654068,0.7782700196590748,0.04202967604634722,0.2867083865873209,81.09333266620028
4,total_tests,0.0036536186260354153,0.7576887954171929,0.0982513139966601,0.2865312426799628,55733825387.75821
5,total_tests_per_thousand,0.003501333904351345,0.7581014236608199,0.05724082197683522,0.2729478598473355,55733825387.75821
6,tests_per_case,0.010611936660437027,0.653180007689214,0.08096294188747422,0.2482516287457084,8.908080258622492
7,new_vaccinations,0.039291790817323854,0.4842077819416658,0.06894941276916722,0.19748299517605228,10.875318653458999
8,new_people_vaccinated_smoothed,0.03797443054407621,0.4904262018369139,0.05214249983310282,0.19351437740469765,17.090005394579606
9,total_vaccinations_per_hundred,0.0017859915784547153,0.48438094660441455,0.08895725418182554,0.19170806412156494,1860243256.4299014
10,total_vaccinations,0.0039816754289901946,0.48449361269912594,0.07771383602061377,0.18872970804957664,1860105341.2859476
11,people_fully_vaccinated_per_hundred,0.0015538951321295348,0.4673864681791413,0.08305991771949905,0.1840000936769233,268591843.0560463
12,people_vaccinated,0.0032148978050679845,0.4861923243916526,0.050876478700663696,0.18009456696579476,639995854.3468586
13,people_vaccinated_per_hundred,0.0019537051896778347,0.47161755339570655,0.06596345624398214,0.1798449049431222,640104465.0360881
14,new_vaccinations_smoothed,0.008628028392076414,0.4861075162823302,0.0429729780099235,0.17923617422811003,52066721.33507723
15,people_fully_vaccinated,0.0024159395851705233,0.4802545039970899,0.044015971475181104,0.1755621383524805,268588583.30069584
16,new_vaccinations_smoothed_per_million,0.011696699298555702,0.446295688385005,0.027749638295523127,0.1619140086596946,52056993.52806074
17,stringency_index,0.011446229414185471,0.38929940333443747,0.06418793490303187,0.15497785588388494,5.627820352785959
18,new_cases_smoothed_per_million,0.056328745533684034,0.25662777838474793,0.12248952667043156,0.14514868352962118,86281240.89643596
19,new_cases_smoothed,0.03380764770146616,0.26147638201955403,0.0996345059314665,0.13163951188416223,86282632.74532698
